"","YaleID","Accession.ID"
"3325","Yale-20581","EPI_ISL_13509234"
"3326","Yale-20576","EPI_ISL_13509229"
"3327","Yale-20575","EPI_ISL_13509228"
"3328","Yale-20574","EPI_ISL_13509227"
"3329","Yale-20570","EPI_ISL_13509223"
"3330","Yale-20573","EPI_ISL_13509226"
"3331","Yale-20565","EPI_ISL_13509218"
"3332","Yale-20571","EPI_ISL_13509224"
"3333","Yale-20566","EPI_ISL_13509219"
"3334","Yale-20567","EPI_ISL_13509220"
"3335","Yale-20563","EPI_ISL_13509216"
"3336","Yale-20569","EPI_ISL_13509222"
"3337","Yale-20562","EPI_ISL_13509215"
"3338","Yale-20558","EPI_ISL_13509211"
"3339","Yale-20564","EPI_ISL_13509217"
"3340","Yale-20557","EPI_ISL_13509210"
"3341","Yale-20556","EPI_ISL_13509209"
"3342","Yale-20551","EPI_ISL_13397296"
"3343","Yale-20559","EPI_ISL_13509212"
"3344","Yale-20547","EPI_ISL_13397292"
"3345","Yale-20546","EPI_ISL_13397291"
"3346","Yale-20545","EPI_ISL_13397290"
"3347","Yale-20550","EPI_ISL_13397295"
"3348","Yale-20538","EPI_ISL_13397283"
"3349","Yale-20543","EPI_ISL_13397288"
"3350","Yale-20535","EPI_ISL_13397280"
"3351","Yale-20542","EPI_ISL_13397287"
"3352","Yale-20529","EPI_ISL_13397274"
"3353","Yale-20526","EPI_ISL_13397271"
"3354","Yale-20527","EPI_ISL_13397272"
"3355","Yale-20532","EPI_ISL_13397277"
"3356","Yale-20528","EPI_ISL_13397273"
"3357","Yale-20525","EPI_ISL_13397270"
"3358","Yale-20524","EPI_ISL_13397269"
"3359","Yale-20522","EPI_ISL_13397267"
"3360","Yale-20510","EPI_ISL_13397255"
"3361","Yale-20511","EPI_ISL_13397256"
"3362","Yale-20516","EPI_ISL_13397261"
"3363","Yale-20515","EPI_ISL_13397260"
"3364","Yale-20514","EPI_ISL_13397259"
"3365","Yale-20517","EPI_ISL_13397262"
"3366","Yale-20513","EPI_ISL_13397258"
"3367","Yale-20519","EPI_ISL_13397264"
"3368","Yale-20509","EPI_ISL_13397254"
"3369","Yale-20506","EPI_ISL_13397251"
"3370","Yale-20512","EPI_ISL_13397257"
"3371","Yale-20505","EPI_ISL_13397250"
"3372","Yale-20504","EPI_ISL_13397249"
"3373","Yale-20507","EPI_ISL_13397252"
"3374","Yale-20501","EPI_ISL_13397246"
"3375","Yale-20500","EPI_ISL_13397245"
"3376","Yale-20499","EPI_ISL_13397244"
"3377","Yale-20494","EPI_ISL_13397239"
"3378","Yale-20492","EPI_ISL_13397237"
"3379","Yale-20502","EPI_ISL_13397247"
"3380","Yale-20496","EPI_ISL_13397241"
"3381","Yale-20489","EPI_ISL_13397234"
"3382","Yale-20497","EPI_ISL_13397242"
"3383","Yale-20493","EPI_ISL_13397238"
"3384","Yale-20490","EPI_ISL_13397235"
"3385","Yale-20487","EPI_ISL_13397232"
"3386","Yale-20483","EPI_ISL_13397228"
"3387","Yale-20484","EPI_ISL_13397229"
"3388","Yale-20482","EPI_ISL_13397227"
"3389","Yale-20480","EPI_ISL_13397225"
"3390","Yale-20486","EPI_ISL_13397231"
"3391","Yale-20478","EPI_ISL_13397223"
"3392","Yale-20485","EPI_ISL_13397230"
"3393","Yale-20477","EPI_ISL_13397222"
"3394","Yale-20481","EPI_ISL_13397226"
"3395","Yale-20476","EPI_ISL_13397221"
"3396","Yale-20468","EPI_ISL_13397213"
"3397","Yale-20475","EPI_ISL_13397220"
"3398","Yale-20474","EPI_ISL_13397219"
"3399","Yale-20467","EPI_ISL_13397212"
"3400","Yale-20471","EPI_ISL_13397216"
"3401","Yale-20473","EPI_ISL_13397218"
"3402","Yale-20460","EPI_ISL_13397205"
"3403","Yale-20466","EPI_ISL_13397211"
"3404","Yale-20455","EPI_ISL_13397203"
"3405","Yale-20469","EPI_ISL_13397214"
"3406","Yale-20463","EPI_ISL_13397208"
"3407","Yale-20464","EPI_ISL_13397209"
"3408","Yale-20451","EPI_ISL_13397199"
"3409","Yale-20449","EPI_ISL_13397197"
"3410","Yale-20447","EPI_ISL_13397195"
"3411","Yale-20450","EPI_ISL_13397198"
"3412","Yale-20454","EPI_ISL_13397202"
"3413","Yale-20445","EPI_ISL_13397193"
"3414","Yale-20453","EPI_ISL_13397201"
"3415","Yale-20444","EPI_ISL_13397192"
"3416","Yale-20441","EPI_ISL_13397189"
"3417","Yale-20440","EPI_ISL_13397188"
"3418","Yale-20442","EPI_ISL_13397190"
"3419","Yale-20436","EPI_ISL_13397184"
"3420","Yale-20446","EPI_ISL_13397194"
"3421","Yale-20439","EPI_ISL_13397187"
"3422","Yale-20435","EPI_ISL_13397183"
"3423","Yale-20434","EPI_ISL_13397182"
"3424","Yale-20438","EPI_ISL_13397186"
"3425","Yale-20430","EPI_ISL_13397178"
"3426","Yale-20432","EPI_ISL_13397180"
"3427","Yale-20428","EPI_ISL_13397176"
"3428","Yale-20433","EPI_ISL_13397181"
"3429","Yale-20427","EPI_ISL_13397175"
"3430","Yale-20431","EPI_ISL_13397179"
"3431","Yale-20425","EPI_ISL_13397173"
"3432","Yale-20424","EPI_ISL_13397172"
"3433","Yale-20423","EPI_ISL_13397171"
"3434","Yale-20419","EPI_ISL_13397167"
"3435","Yale-20420","EPI_ISL_13397168"
"3436","Yale-20426","EPI_ISL_13397174"
"3437","Yale-20422","EPI_ISL_13397170"
"3438","Yale-20421","EPI_ISL_13397169"
"3439","Yale-20416","EPI_ISL_13397164"
"3440","Yale-20417","EPI_ISL_13397165"
"3441","Yale-20412","EPI_ISL_13397160"
"3442","Yale-20414","EPI_ISL_13397162"
"3443","Yale-20409","EPI_ISL_13397157"
"3444","Yale-20404","EPI_ISL_13397152"
"3445","Yale-20410","EPI_ISL_13397158"
"3446","Yale-20406","EPI_ISL_13397154"
"3447","Yale-20402","EPI_ISL_13397150"
"3448","Yale-20400","EPI_ISL_13397148"
"3449","Yale-20401","EPI_ISL_13397149"
"3450","Yale-20403","EPI_ISL_13397151"
"3451","Yale-20395","EPI_ISL_13397143"
"3452","Yale-20397","EPI_ISL_13397145"
"3453","Yale-20391","EPI_ISL_13397139"
"3454","Yale-20396","EPI_ISL_13397144"
"3455","Yale-20394","EPI_ISL_13397142"
"3456","Yale-20389","EPI_ISL_13397137"
"3457","Yale-20393","EPI_ISL_13397141"
"3458","Yale-20388","EPI_ISL_13397136"
"3459","Yale-20390","EPI_ISL_13397138"
"3460","Yale-20384","EPI_ISL_13397132"
"3461","Yale-20387","EPI_ISL_13397135"
"3462","Yale-20385","EPI_ISL_13397133"
"3463","Yale-20382","EPI_ISL_13397130"
"3464","Yale-20386","EPI_ISL_13397134"
"3465","Yale-20380","EPI_ISL_13397128"
"3466","Yale-20373","EPI_ISL_13397121"
"3467","Yale-20374","EPI_ISL_13397122"
"3468","Yale-20375","EPI_ISL_13397123"
"3469","Yale-20377","EPI_ISL_13397125"
"3470","Yale-20372","EPI_ISL_13397120"
"3471","Yale-20378","EPI_ISL_13397126"
"3472","Yale-20367","EPI_ISL_13397115"
"3473","Yale-20365","EPI_ISL_13397113"
"3474","Yale-20366","EPI_ISL_13397114"
"3475","Yale-20987","EPI_ISL_13782471"
"3476","Yale-21019","EPI_ISL_13782500"
"3477","Yale-20965","EPI_ISL_13782636"
"3478","Yale-20364","EPI_ISL_13397112"
"3479","Yale-20354","EPI_ISL_13297166"
"3480","Yale-20996","EPI_ISL_13782616"
"3481","Yale-21039","EPI_ISL_13782564"
"3482","Yale-20355","EPI_ISL_13297167"
"3483","Yale-20356","EPI_ISL_13297168"
"3484","Yale-20352","EPI_ISL_13297164"
"3485","Yale-20351","EPI_ISL_13297163"
"3486","Yale-20349","EPI_ISL_13297161"
"3487","Yale-20350","EPI_ISL_13297162"
"3488","Yale-20347","EPI_ISL_13297159"
"3489","Yale-20346","EPI_ISL_13297158"
"3490","Yale-20342","EPI_ISL_13297154"
"3491","Yale-20343","EPI_ISL_13297155"
"3492","Yale-20344","EPI_ISL_13297156"
"3493","Yale-20348","EPI_ISL_13297160"
"3494","Yale-20339","EPI_ISL_13297151"
"3495","Yale-20337","EPI_ISL_13297149"
"3496","Yale-20335","EPI_ISL_13297147"
"3497","Yale-20331","EPI_ISL_13297143"
"3498","Yale-20334","EPI_ISL_13297146"
"3499","Yale-20336","EPI_ISL_13297148"
"3500","Yale-20330","EPI_ISL_13297142"
"3501","Yale-20329","EPI_ISL_13297141"
"3502","Yale-20327","EPI_ISL_13297139"
"3503","Yale-20328","EPI_ISL_13297140"
"3504","Yale-20326","EPI_ISL_13297138"
"3505","Yale-20324","EPI_ISL_13297136"
"3506","Yale-20322","EPI_ISL_13297134"
"3507","Yale-20316","EPI_ISL_13297128"
"3508","Yale-20319","EPI_ISL_13297131"
"3509","Yale-20320","EPI_ISL_13297132"
"3510","Yale-20315","EPI_ISL_13297127"
"3511","Yale-20314","EPI_ISL_13297126"
"3512","Yale-20321","EPI_ISL_13297133"
"3513","Yale-20313","EPI_ISL_13297125"
"3514","Yale-20307","EPI_ISL_13297119"
"3515","Yale-20305","EPI_ISL_13297117"
"3516","Yale-20306","EPI_ISL_13297118"
"3517","Yale-20311","EPI_ISL_13297123"
"3518","Yale-20310","EPI_ISL_13297122"
"3519","Yale-20302","EPI_ISL_13297114"
"3520","Yale-20301","EPI_ISL_13297113"
"3521","Yale-20295","EPI_ISL_13297107"
"3522","Yale-20298","EPI_ISL_13297110"
"3523","Yale-20294","EPI_ISL_13297106"
"3524","Yale-20300","EPI_ISL_13297112"
"3525","Yale-20291","EPI_ISL_13297103"
"3526","Yale-20299","EPI_ISL_13297111"
"3527","Yale-20293","EPI_ISL_13297105"
"3528","Yale-20297","EPI_ISL_13297109"
"3529","Yale-20304","EPI_ISL_13297116"
"3530","Yale-20288","EPI_ISL_13297100"
"3531","Yale-20290","EPI_ISL_13297102"
"3532","Yale-20287","EPI_ISL_13297099"
"3533","Yale-21556","EPI_ISL_14315661"
"3534","Yale-21557","EPI_ISL_14315662"
"3535","Yale-20289","EPI_ISL_13297101"
"3536","Yale-20292","EPI_ISL_13297104"
"3537","Yale-21559","EPI_ISL_14315664"
"3538","Yale-21552","EPI_ISL_14315657"
"3539","Yale-21560","EPI_ISL_14315665"
"3540","Yale-21549","EPI_ISL_14315654"
"3541","Yale-21548","EPI_ISL_14315653"
"3542","Yale-21546","EPI_ISL_14315651"
"3543","Yale-21543","EPI_ISL_14315648"
"3544","Yale-21544","EPI_ISL_14315649"
"3545","Yale-21540","EPI_ISL_14315645"
"3546","Yale-21533","EPI_ISL_14315638"
"3547","Yale-21532","EPI_ISL_14315637"
"3548","Yale-21541","EPI_ISL_14315646"
"3549","Yale-21527","EPI_ISL_14315632"
"3550","Yale-21535","EPI_ISL_14315640"
"3551","Yale-21525","EPI_ISL_14315630"
"3552","Yale-21524","EPI_ISL_14315629"
"3553","Yale-21520","EPI_ISL_14315625"
"3554","Yale-21522","EPI_ISL_14315627"
"3555","Yale-21530","EPI_ISL_14315635"
"3556","Yale-21514","EPI_ISL_14315619"
"3557","Yale-21518","EPI_ISL_14315623"
"3558","Yale-21516","EPI_ISL_14315621"
"3559","Yale-21517","EPI_ISL_14315622"
"3560","Yale-21519","EPI_ISL_14315624"
"3561","Yale-21513","EPI_ISL_14315618"
"3562","Yale-21504","EPI_ISL_14315609"
"3563","Yale-21502","EPI_ISL_14315607"
"3564","Yale-21506","EPI_ISL_14315611"
"3565","Yale-21505","EPI_ISL_14315610"
"3566","Yale-21510","EPI_ISL_14315615"
"3567","Yale-21500","EPI_ISL_14315605"
"3568","Yale-21499","EPI_ISL_14315604"
"3569","Yale-21498","EPI_ISL_14315603"
"3570","Yale-21501","EPI_ISL_14315606"
"3571","Yale-21496","EPI_ISL_14315601"
"3572","Yale-21494","EPI_ISL_14315599"
"3573","Yale-21491","EPI_ISL_14315596"
"3574","Yale-21495","EPI_ISL_14315600"
"3575","Yale-21492","EPI_ISL_14315597"
"3576","Yale-21497","EPI_ISL_14315602"
"3577","Yale-21488","EPI_ISL_14315593"
"3578","Yale-21477","EPI_ISL_14315582"
"3579","Yale-21489","EPI_ISL_14315594"
"3580","Yale-21484","EPI_ISL_14315589"
"3581","Yale-21486","EPI_ISL_14315591"
"3582","Yale-21480","EPI_ISL_14315585"
"3583","Yale-21474","EPI_ISL_14315579"
"3584","Yale-21612","EPI_ISL_14486606"
"3585","Yale-21627","EPI_ISL_14486621"
"3586","Yale-21591","EPI_ISL_14486586"
"3587","Yale-21634","EPI_ISL_14486628"
"3588","Yale-21642","EPI_ISL_14486636"
"3589","Yale-21423","EPI_ISL_14188723"
"3590","Yale-21601","EPI_ISL_14486595"
"3591","Yale-21417","EPI_ISL_14188717"
"3592","Yale-21414","EPI_ISL_14188714"
"3593","Yale-21418","EPI_ISL_14188718"
"3594","Yale-21410","EPI_ISL_14188710"
"3595","Yale-21412","EPI_ISL_14188712"
"3596","Yale-21415","EPI_ISL_14188715"
"3597","Yale-21482","EPI_ISL_14315587"
"3598","Yale-21481","EPI_ISL_14315586"
"3599","Yale-21485","EPI_ISL_14315590"
"3600","Yale-21409","EPI_ISL_14188709"
"3601","Yale-21407","EPI_ISL_14188707"
"3602","Yale-21744","EPI_ISL_14594131"
"3603","Yale-21777","EPI_ISL_14728367"
"3604","Yale-22549","EPI_ISL_15489933"
"3605","Yale-22525","EPI_ISL_15489932"
"3606","Yale-21749","EPI_ISL_14594136"
"3607","Yale-21743","EPI_ISL_14594130"
"3608","Yale-21694","EPI_ISL_14594093"
"3609","Yale-22505","EPI_ISL_15489930"
"3610","Yale-22552","EPI_ISL_15489927"
"3611","Yale-22514","EPI_ISL_15489929"
"3612","Yale-21605","EPI_ISL_14486599"
"3613","Yale-22543","EPI_ISL_15489931"
"3614","Yale-22509","EPI_ISL_15489922"
"3615","Yale-22518","EPI_ISL_15489920"
"3616","Yale-22524","EPI_ISL_15489921"
"3617","Yale-22575","EPI_ISL_15489925"
"3618","Yale-22511","EPI_ISL_15489923"
"3619","Yale-22585","EPI_ISL_15489915"
"3620","Yale-22516","EPI_ISL_15489919"
"3621","Yale-22574","EPI_ISL_15489914"
"3622","Yale-22567","EPI_ISL_15489918"
"3623","Yale-22588","EPI_ISL_15489916"
"3624","Yale-22583","EPI_ISL_15489907"
"3625","Yale-22531","EPI_ISL_15489910"
"3626","Yale-22589","EPI_ISL_15489906"
"3627","Yale-22548","EPI_ISL_15489903"
"3628","Yale-22522","EPI_ISL_15489917"
"3629","Yale-22510","EPI_ISL_15489904"
"3630","Yale-22550","EPI_ISL_15489905"
"3631","Yale-22529","EPI_ISL_15489899"
"3632","Yale-22581","EPI_ISL_15489898"
"3633","Yale-22519","EPI_ISL_15489895"
"3634","Yale-22542","EPI_ISL_15489901"
"3635","Yale-22584","EPI_ISL_15489897"
"3636","Yale-22321","EPI_ISL_15408367"
"3637","Yale-22433","EPI_ISL_15408366"
"3638","Yale-22507","EPI_ISL_15489892"
"3639","Yale-22557","EPI_ISL_15489896"
"3640","Yale-22562","EPI_ISL_15489891"
"3641","Yale-22363","EPI_ISL_15408360"
"3642","Yale-22450","EPI_ISL_15408364"
"3643","Yale-22434","EPI_ISL_15408355"
"3644","Yale-22358","EPI_ISL_15408361"
"3645","Yale-22346","EPI_ISL_15408356"
"3646","Yale-22337","EPI_ISL_15408357"
"3647","Yale-22479","EPI_ISL_15408354"
"3648","Yale-22426","EPI_ISL_15408350"
"3649","Yale-22466","EPI_ISL_15408358"
"3650","Yale-22343","EPI_ISL_15408353"
"3651","Yale-22386","EPI_ISL_15408351"
"3652","Yale-22480","EPI_ISL_15408342"
"3653","Yale-22473","EPI_ISL_15408347"
"3654","Yale-22316","EPI_ISL_15408343"
"3655","Yale-22403","EPI_ISL_15408346"
"3656","Yale-22373","EPI_ISL_15408340"
"3657","Yale-22454","EPI_ISL_15408333"
"3658","Yale-22464","EPI_ISL_15408332"
"3659","Yale-22369","EPI_ISL_15408338"
"3660","Yale-22414","EPI_ISL_15408330"
"3661","Yale-22353","EPI_ISL_15408335"
"3662","Yale-22379","EPI_ISL_15408328"
"3663","Yale-22362","EPI_ISL_15408326"
"3664","Yale-22492","EPI_ISL_15408322"
"3665","Yale-22396","EPI_ISL_15408323"
"3666","Yale-22317","EPI_ISL_15408325"
"3667","Yale-22355","EPI_ISL_15408318"
"3668","Yale-22384","EPI_ISL_15408321"
"3669","Yale-22367","EPI_ISL_15408327"
"3670","Yale-22392","EPI_ISL_15408317"
"3671","Yale-22331","EPI_ISL_15408316"
"3672","Yale-22442","EPI_ISL_15408308"
"3673","Yale-22313","EPI_ISL_15408312"
"3674","Yale-22340","EPI_ISL_15408310"
"3675","Yale-22411","EPI_ISL_15408315"
"3676","Yale-22320","EPI_ISL_15408304"
"3677","Yale-22381","EPI_ISL_15408314"
"3678","Yale-22364","EPI_ISL_15408313"
"3679","Yale-22460","EPI_ISL_15408311"
"3680","Yale-22418","EPI_ISL_15408319"
"3681","Yale-22410","EPI_ISL_15408305"
"3682","Yale-22338","EPI_ISL_15408309"
"3683","Yale-22402","EPI_ISL_15408306"
"3684","Yale-22387","EPI_ISL_15408303"
"3685","Yale-22468","EPI_ISL_15408297"
"3686","Yale-22371","EPI_ISL_15408302"
"3687","Yale-22451","EPI_ISL_15408300"
"3688","Yale-22448","EPI_ISL_15408299"
"3689","Yale-22347","EPI_ISL_15408298"
"3690","Yale-22408","EPI_ISL_15408294"
"3691","Yale-22372","EPI_ISL_15408291"
"3692","Yale-22377","EPI_ISL_15408292"
"3693","Yale-22453","EPI_ISL_15408284"
"3694","Yale-22319","EPI_ISL_15408289"
"3695","Yale-22335","EPI_ISL_15408288"
"3696","Yale-22394","EPI_ISL_15408293"
"3697","Yale-22424","EPI_ISL_15408295"
"3698","Yale-22413","EPI_ISL_15408282"
"3699","Yale-22352","EPI_ISL_15408280"
"3700","Yale-22333","EPI_ISL_15408287"
"3701","Yale-22395","EPI_ISL_15408274"
"3702","Yale-22419","EPI_ISL_15408275"
"3703","Yale-22332","EPI_ISL_15408276"
"3704","Yale-22349","EPI_ISL_15408279"
"3705","Yale-22370","EPI_ISL_15408273"
"3706","Yale-22361","EPI_ISL_15408281"
"3707","Yale-22339","EPI_ISL_15408277"
"3708","Yale-22487","EPI_ISL_15408268"
"3709","Yale-22376","EPI_ISL_15408270"
"3710","Yale-22348","EPI_ISL_15408278"
"3711","Yale-22322","EPI_ISL_15408265"
"3712","Yale-22357","EPI_ISL_15408260"
"3713","Yale-22330","EPI_ISL_15408267"
"3714","Yale-22409","EPI_ISL_15408257"
"3715","Yale-22398","EPI_ISL_15408259"
"3716","Yale-22452","EPI_ISL_15408250"
"3717","Yale-22390","EPI_ISL_15408248"
"3718","Yale-22406","EPI_ISL_15408253"
"3719","Yale-22417","EPI_ISL_15408249"
"3720","Yale-22341","EPI_ISL_15408261"
"3721","Yale-22458","EPI_ISL_15408254"
"3722","Yale-22447","EPI_ISL_15408243"
"3723","Yale-22457","EPI_ISL_15408246"
"3724","Yale-22404","EPI_ISL_15408242"
"3725","Yale-22380","EPI_ISL_15408240"
"3726","Yale-22391","EPI_ISL_15408256"
"3727","Yale-22489","EPI_ISL_15408241"
"3728","Yale-22416","EPI_ISL_15408236"
"3729","Yale-22476","EPI_ISL_15408235"
"3730","Yale-22488","EPI_ISL_15408238"
"3731","Yale-22345","EPI_ISL_15408239"
"3732","Yale-22412","EPI_ISL_15408232"
"3733","Yale-22461","EPI_ISL_15408233"
"3734","Yale-22328","EPI_ISL_15408231"
"3735","Yale-22438","EPI_ISL_15408222"
"3736","Yale-22323","EPI_ISL_15408229"
"3737","Yale-22441","EPI_ISL_15408225"
"3738","Yale-22351","EPI_ISL_15408220"
"3739","Yale-22491","EPI_ISL_15408230"
"3740","Yale-22481","EPI_ISL_15408214"
"3741","Yale-22484","EPI_ISL_15408212"
"3742","Yale-22423","EPI_ISL_15408218"
"3743","Yale-22465","EPI_ISL_15408209"
"3744","Yale-22446","EPI_ISL_15408217"
"3745","Yale-22482","EPI_ISL_15408211"
"3746","Yale-22439","EPI_ISL_15408203"
"3747","Yale-22436","EPI_ISL_15408202"
"3748","Yale-22444","EPI_ISL_15408204"
"3749","Yale-22455","EPI_ISL_15408206"
"3750","Yale-22428","EPI_ISL_15408200"
"3751","Yale-22463","EPI_ISL_15408208"
"3752","Yale-22421","EPI_ISL_15408199"
"3753","Yale-22445","EPI_ISL_15408205"
"3754","Yale-22431","EPI_ISL_15408201"
"3755","Yale-22365","EPI_ISL_15408196"
"3756","Yale-22336","EPI_ISL_15408192"
"3757","Yale-22474","EPI_ISL_15408190"
"3758","Yale-22462","EPI_ISL_15408189"
"3759","Yale-22420","EPI_ISL_15408187"
"3760","Yale-22430","EPI_ISL_15408188"
"3761","Yale-22277","EPI_ISL_15235149"
"3762","Yale-22266","EPI_ISL_15235151"
"3763","Yale-22300","EPI_ISL_15235154"
"3764","Yale-22258","EPI_ISL_15235148"
"3765","Yale-22263","EPI_ISL_15235146"
"3766","Yale-22255","EPI_ISL_15235142"
"3767","Yale-22286","EPI_ISL_15235150"
"3768","Yale-22292","EPI_ISL_15235144"
"3769","Yale-22262","EPI_ISL_15235145"
"3770","Yale-22239","EPI_ISL_15235141"
"3771","Yale-22232","EPI_ISL_15235138"
"3772","Yale-22247","EPI_ISL_15235136"
"3773","Yale-22254","EPI_ISL_15235139"
"3774","Yale-22294","EPI_ISL_15235134"
"3775","Yale-22288","EPI_ISL_15235133"
"3776","Yale-22274","EPI_ISL_15235125"
"3777","Yale-22311","EPI_ISL_15235131"
"3778","Yale-22293","EPI_ISL_15235128"
"3779","Yale-22260","EPI_ISL_15235130"
"3780","Yale-22272","EPI_ISL_15235124"
"3781","Yale-22271","EPI_ISL_15235127"
"3782","Yale-22283","EPI_ISL_15235129"
"3783","Yale-22250","EPI_ISL_15235121"
"3784","Yale-22269","EPI_ISL_15235123"
"3785","Yale-22284","EPI_ISL_15235114"
"3786","Yale-22268","EPI_ISL_15235122"
"3787","Yale-22244","EPI_ISL_15235119"
"3788","Yale-22231","EPI_ISL_15235111"
"3789","Yale-22252","EPI_ISL_15235109"
"3790","Yale-22228","EPI_ISL_15235105"
"3791","Yale-22225","EPI_ISL_15235107"
"3792","Yale-22309","EPI_ISL_15235103"
"3793","Yale-22264","EPI_ISL_15235106"
"3794","Yale-22287","EPI_ISL_15235099"
"3795","Yale-22301","EPI_ISL_15235096"
"3796","Yale-22240","EPI_ISL_15235101"
"3797","Yale-22276","EPI_ISL_15235098"
"3798","Yale-22304","EPI_ISL_15235094"
"3799","Yale-22302","EPI_ISL_15235095"
"3800","Yale-22289","EPI_ISL_15235092"
"3801","Yale-22296","EPI_ISL_15235100"
"3802","Yale-22308","EPI_ISL_15235090"
"3803","Yale-22282","EPI_ISL_15235084"
"3804","Yale-22259","EPI_ISL_15235091"
"3805","Yale-22226","EPI_ISL_15235086"
"3806","Yale-22285","EPI_ISL_15235082"
"3807","Yale-22275","EPI_ISL_15235089"
"3808","Yale-22246","EPI_ISL_15235080"
"3809","Yale-22278","EPI_ISL_15235081"
"3810","Yale-22256","EPI_ISL_15235073"
"3811","Yale-22236","EPI_ISL_15235078"
"3812","Yale-22243","EPI_ISL_15235072"
"3813","Yale-22235","EPI_ISL_15235071"
"3814","Yale-22227","EPI_ISL_15235079"
"3815","Yale-22251","EPI_ISL_15235087"
"3816","Yale-22280","EPI_ISL_15235076"
"3817","Yale-22267","EPI_ISL_15235074"
"3818","Yale-22310","EPI_ISL_15235067"
"3819","Yale-22158","EPI_ISL_15143661"
"3820","Yale-22139","EPI_ISL_15143656"
"3821","Yale-22211","EPI_ISL_15143658"
"3822","Yale-22133","EPI_ISL_15143651"
"3823","Yale-22195","EPI_ISL_15143652"
"3824","Yale-22146","EPI_ISL_15143654"
"3825","Yale-22188","EPI_ISL_15143659"
"3826","Yale-22194","EPI_ISL_15143649"
"3827","Yale-22131","EPI_ISL_15143644"
"3828","Yale-22176","EPI_ISL_15143646"
"3829","Yale-22155","EPI_ISL_15143650"
"3830","Yale-22144","EPI_ISL_15143641"
"3831","Yale-22129","EPI_ISL_15143647"
"3832","Yale-22171","EPI_ISL_15143639"
"3833","Yale-22202","EPI_ISL_15143640"
"3834","Yale-22130","EPI_ISL_15143637"
"3835","Yale-22154","EPI_ISL_15143631"
"3836","Yale-22186","EPI_ISL_15143635"
"3837","Yale-22128","EPI_ISL_15143629"
"3838","Yale-22142","EPI_ISL_15143627"
"3839","Yale-22159","EPI_ISL_15143628"
"3840","Yale-22172","EPI_ISL_15143623"
"3841","Yale-22208","EPI_ISL_15143624"
"3842","Yale-22182","EPI_ISL_15143621"
"3843","Yale-22170","EPI_ISL_15143619"
"3844","Yale-22191","EPI_ISL_15143618"
"3845","Yale-22212","EPI_ISL_15143617"
"3846","Yale-22210","EPI_ISL_15143620"
"3847","Yale-22201","EPI_ISL_15143609"
"3848","Yale-22157","EPI_ISL_15143613"
"3849","Yale-22175","EPI_ISL_15143615"
"3850","Yale-22203","EPI_ISL_15143608"
"3851","Yale-22135","EPI_ISL_15143612"
"3852","Yale-22213","EPI_ISL_15143605"
"3853","Yale-22127","EPI_ISL_15143607"
"3854","Yale-22147","EPI_ISL_15143611"
"3855","Yale-22200","EPI_ISL_15143603"
"3856","Yale-22207","EPI_ISL_15143610"
"3857","Yale-22198","EPI_ISL_15143602"
"3858","Yale-22205","EPI_ISL_15143604"
"3859","Yale-22196","EPI_ISL_15143601"
"3860","Yale-22190","EPI_ISL_15143600"
"3861","Yale-22187","EPI_ISL_15143599"
"3862","Yale-22161","EPI_ISL_15143589"
"3863","Yale-22151","EPI_ISL_15143588"
"3864","Yale-22168","EPI_ISL_15143593"
"3865","Yale-22179","EPI_ISL_15143596"
"3866","Yale-22169","EPI_ISL_15143594"
"3867","Yale-22163","EPI_ISL_15143591"
"3868","Yale-22150","EPI_ISL_15143587"
"3869","Yale-22204","EPI_ISL_15143583"
"3870","Yale-22134","EPI_ISL_15143584"
"3871","Yale-22153","EPI_ISL_15143580"
"3872","Yale-22192","EPI_ISL_15143582"
"3873","Yale-22160","EPI_ISL_15143581"
"3874","Yale-22145","EPI_ISL_15143578"
"3875","Yale-22149","EPI_ISL_15143579"
"3876","Yale-22185","EPI_ISL_15143571"
"3877","Yale-22137","EPI_ISL_15143577"
"3878","Yale-22126","EPI_ISL_15025576"
"3879","Yale-22193","EPI_ISL_15143570"
"3880","Yale-22174","EPI_ISL_15143573"
"3881","Yale-22122","EPI_ISL_15025572"
"3882","Yale-22123","EPI_ISL_15025573"
"3883","Yale-22125","EPI_ISL_15025575"
"3884","Yale-22197","EPI_ISL_15143572"
"3885","Yale-22116","EPI_ISL_15025566"
"3886","Yale-22120","EPI_ISL_15025570"
"3887","Yale-22114","EPI_ISL_15025564"
"3888","Yale-22117","EPI_ISL_15025567"
"3889","Yale-22109","EPI_ISL_15025560"
"3890","Yale-22106","EPI_ISL_15025557"
"3891","Yale-22110","EPI_ISL_15025561"
"3892","Yale-22107","EPI_ISL_15025558"
"3893","Yale-22105","EPI_ISL_15025556"
"3894","Yale-22112","EPI_ISL_15025562"
"3895","Yale-22101","EPI_ISL_15025552"
"3896","Yale-22102","EPI_ISL_15025553"
